inning,half_inning,on_1b,on_2b,on_3b,outs,score_diff,leverage_index
8,top,0,0,1,0,-1,0.9
8,top,0,0,1,0,0,1.8
8,top,0,0,1,0,1,2.4
8,top,0,0,1,0,2,2.3
8,top,0,0,1,0,3,1.6
8,top,0,0,1,0,4,1.0
8,top,0,1,0,0,-4,0.2
8,top,0,1,0,0,-3,0.4
8,top,0,1,0,0,-2,0.6
8,top,0,1,0,0,-1,1.1
8,top,0,1,0,0,0,2.2
8,top,0,1,0,0,1,2.8
8,top,0,1,0,0,2,2.3
8,top,0,1,0,0,3,1.6
8,top,0,1,0,0,4,1.0
8,top,0,1,1,0,-4,0.2
8,top,0,1,1,0,-3,0.3
8,top,0,1,1,0,-2,0.6
8,top,0,1,1,0,-1,1.1
8,top,0,1,1,0,0,2.1
8,top,0,1,1,0,1,3.1
8,top,0,1,1,0,2,3.2
8,top,0,1,1,0,3,2.6
8,top,0,1,1,0,4,1.7
8,top,1,0,0,0,-4,0.2
8,top,1,0,0,0,-3,0.4
8,top,1,0,0,0,-2,0.8
8,top,1,0,0,0,-1,1.5
8,top,1,0,0,0,0,2.8
8,top,1,0,0,0,1,3.4
8,top,1,0,0,0,2,2.6
8,top,1,0,0,0,3,1.7
8,top,1,0,0,0,4,1.0
8,top,1,0,1,0,-4,0.2
8,top,1,0,1,0,-3,0.3
8,top,1,0,1,0,-2,0.6
8,top,1,0,1,0,-1,1.1
8,top,1,0,1,0,0,2.1
8,top,1,0,1,0,1,3.3
8,top,1,0,1,0,2,3.6
8,top,1,0,1,0,3,2.8
8,top,1,0,1,0,4,1.8
8,top,1,1,0,0,-4,0.3
8,top,1,1,0,0,-3,0.5
8,top,1,1,0,0,-2,0.9
8,top,1,1,0,0,-1,1.6
8,top,1,1,0,0,0,3.1
8,top,1,1,0,0,1,4.1
8,top,1,1,0,0,2,3.7
8,top,1,1,0,0,3,2.8
8,top,1,1,0,0,4,1.8
8,top,1,1,1,0,-4,0.2
8,top,1,1,1,0,-3,0.4
8,top,1,1,1,0,-2,0.8
8,top,1,1,1,0,-1,1.5
8,top,1,1,1,0,0,2.8
8,top,1,1,1,0,1,4.1
8,top,1,1,1,0,2,4.6
8,top,1,1,1,0,3,4.0
8,top,1,1,1,0,4,3.0
8,top,0,0,0,1,-4,0.0
8,top,0,0,0,1,-3,0.2
8,top,0,0,0,1,-2,0.4
8,top,0,0,0,1,-1,0.7
8,top,0,0,0,1,0,1.4
8,top,0,0,0,1,1,1.6
8,top,0,0,0,1,2,1.0
8,top,0,0,0,1,3,0.6
8,top,0,0,0,1,4,0.3
8,top,0,0,1,1,-4,0.3
8,top,0,0,1,1,-3,0.5
8,top,0,0,1,1,-2,0.9
8,top,0,0,1,1,-1,1.6
8,top,0,0,1,1,0,3.1
8,top,0,0,1,1,1,3.2
8,top,0,0,1,1,2,2.0
8,top,0,0,1,1,3,1.3
8,top,0,0,1,1,4,0.7
8,top,0,1,0,1,-4,0.2
8,top,0,1,0,1,-3,0.4
8,top,0,1,0,1,-2,0.8
8,top,0,1,0,1,-1,1.3
8,top,0,1,0,1,0,2.5
8,top,0,1,0,1,1,2.9
8,top,0,1,0,1,2,2.0
8,top,0,1,0,1,3,1.2
8,top,0,1,0,1,4,0.7
8,top,0,1,1,1,-4,0.3
8,top,0,1,1,1,-3,0.5
8,top,0,1,1,1,-2,0.9
8,top,0,1,1,1,-1,1.6
8,top,0,1,1,1,0,3.0
8,top,0,1,1,1,1,3.4
8,top,0,1,1,1,2,3.2
8,top,0,1,1,1,3,2.2
8,top,0,1,1,1,4,1.3
8,top,1,0,0,1,-4,0.2
8,top,1,0,0,1,-3,0.4
8,top,1,0,0,1,-2,0.7
8,top,1,0,0,1,-1,1.3
8,top,1,0,0,1,0,2.4
8,top,1,0,0,1,1,2.9
8,top,1,0,0,1,2,2.0
8,top,1,0,0,1,3,1.2
8,top,1,0,0,1,4,0.7
8,top,1,0,1,1,-4,0.3
8,top,1,0,1,1,-3,0.6
8,top,1,0,1,1,-2,1.1
8,top,1,0,1,1,-1,2.0
8,top,1,0,1,1,0,3.8
8,top,1,0,1,1,1,4.2
8,top,1,0,1,1,2,3.3
8,top,1,0,1,1,3,2.3
8,top,1,0,1,1,4,1.4
8,top,1,1,0,1,-4,0.3
8,top,1,1,0,1,-3,0.6
8,top,1,1,0,1,-2,1.1
8,top,1,1,0,1,-1,2.0
8,top,1,1,0,1,0,3.7
8,top,1,1,0,1,1,4.5
8,top,1,1,0,1,2,3.5
8,top,1,1,0,1,3,2.4
8,top,1,1,0,1,4,1.4
8,top,1,1,1,1,-4,0.4
8,top,1,1,1,1,-3,0.7
8,top,1,1,1,1,-2,1.4
8,top,1,1,1,1,-1,2.4
8,top,1,1,1,1,0,4.6
8,top,1,1,1,1,1,5.6
8,top,1,1,1,1,2,5.2
8,top,1,1,1,1,3,3.9
8,top,1,1,1,1,4,2.6
8,top,0,0,0,2,-4,0.0
8,top,0,0,0,2,-3,0.2
8,top,0,0,0,2,-2,0.3
8,top,0,0,0,2,-1,0.5
8,top,0,0,0,2,0,1.0
8,top,0,0,0,2,1,1.1
8,top,0,0,0,2,2,0.6
8,top,0,0,0,2,3,0.3
8,top,0,0,0,2,4,0.1
8,top,0,0,1,2,-4,0.3
8,top,0,0,1,2,-3,0.5
8,top,0,0,1,2,-2,0.9
8,top,0,0,1,2,-1,1.6
8,top,0,0,1,2,0,3.2
8,top,0,0,1,2,1,3.3
8,top,0,0,1,2,2,1.7
8,top,0,0,1,2,3,0.9
8,top,0,0,1,2,4,0.4
8,top,0,1,0,2,-4,0.2
8,top,0,1,0,2,-3,0.4
8,top,0,1,0,2,-2,0.8
8,top,0,1,0,2,-1,1.4
8,top,0,1,0,2,0,2.7
8,top,0,1,0,2,1,2.8
8,top,0,1,0,2,2,1.5
8,top,0,1,0,2,3,0.8
8,top,0,1,0,2,4,0.4
8,top,0,1,1,2,-4,0.3
8,top,0,1,1,2,-3,0.7
8,top,0,1,1,2,-2,1.2
8,top,0,1,1,2,-1,2.1
8,top,0,1,1,2,0,4.0
8,top,0,1,1,2,1,4.9
8,top,0,1,1,2,2,3.5
8,top,0,1,1,2,3,1.9
8,top,0,1,1,2,4,1.0
8,top,1,0,0,2,-4,0.2
8,top,1,0,0,2,-3,0.3
8,top,1,0,0,2,-2,0.5
8,top,1,0,0,2,-1,1.0
8,top,1,0,0,2,0,1.8
8,top,1,0,0,2,1,2.1
8,top,1,0,0,2,2,1.3
8,top,1,0,0,2,3,0.7
8,top,1,0,0,2,4,0.3
8,top,1,0,1,2,-4,0.3
8,top,1,0,1,2,-3,0.6
8,top,1,0,1,2,-2,1.1
8,top,1,0,1,2,-1,2.0
8,top,1,0,1,2,0,3.8
8,top,1,0,1,2,1,4.3
8,top,1,0,1,2,2,2.8
8,top,1,0,1,2,3,1.6
8,top,1,0,1,2,4,0.8
8,top,1,1,0,2,-4,0.3
8,top,1,1,0,2,-3,0.6
8,top,1,1,0,2,-2,1.0
8,top,1,1,0,2,-1,1.8
8,top,1,1,0,2,0,3.5
8,top,1,1,0,2,1,4.0
8,top,1,1,0,2,2,2.7
8,top,1,1,0,2,3,1.6
8,top,1,1,0,2,4,0.8
8,top,1,1,1,2,-4,0.5
8,top,1,1,1,2,-3,0.9
8,top,1,1,1,2,-2,1.6
8,top,1,1,1,2,-1,2.9
8,top,1,1,1,2,0,5.6
8,top,1,1,1,2,1,6.8
8,top,1,1,1,2,2,5.1
8,top,1,1,1,2,3,3.3
8,top,1,1,1,2,4,1.9
8,bot,0,0,0,0,-4,0.7
8,bot,0,0,0,0,-3,1.1
8,bot,0,0,0,0,-2,1.8
8,bot,0,0,0,0,-1,2.5
8,bot,0,0,0,0,0,1.8
8,bot,0,0,0,0,1,0.6
8,bot,0,0,0,0,2,0.3
8,bot,0,0,0,0,3,0.1
8,bot,0,0,0,0,4,0.1
8,bot,0,0,1,0,-4,1.2
8,bot,0,0,1,0,-3,1.9
8,bot,0,0,1,0,-2,2.7
8,bot,0,0,1,0,-1,2.5
8,bot,0,0,1,0,0,1.7
8,bot,0,0,1,0,1,0.6
8,bot,0,0,1,0,2,0.3
8,bot,0,0,1,0,3,0.1
8,bot,0,0,1,0,4,0.1
8,bot,0,1,0,0,-4,1.2
8,bot,0,1,0,0,-3,1.9
8,bot,0,1,0,0,-2,2.7
8,bot,0,1,0,0,-1,3.1
8,bot,0,1,0,0,0,2.0
8,bot,0,1,0,0,1,0.7
8,bot,0,1,0,0,2,0.3
8,bot,0,1,0,0,3,0.1
8,bot,0,1,0,0,4,0.1
8,bot,0,1,1,0,-4,2.1
8,bot,0,1,1,0,-3,3.0
8,bot,0,1,1,0,-2,3.6
8,bot,0,1,1,0,-1,3.3
8,bot,0,1,1,0,0,1.8
8,bot,0,1,1,0,1,0.6
8,bot,0,1,1,0,2,0.3
8,bot,0,1,1,0,3,0.1
8,bot,0,1,1,0,4,0.1
8,bot,1,0,0,0,-4,1.3
8,bot,1,0,0,0,-3,2.1
8,bot,1,0,0,0,-2,3.1
8,bot,1,0,0,0,-1,3.8
8,bot,1,0,0,0,0,2.6
8,bot,1,0,0,0,1,0.9
8,bot,1,0,0,0,2,0.4
8,bot,1,0,0,0,3,0.2
8,bot,1,0,0,0,4,0.1
8,bot,1,0,1,0,-4,2.2
8,bot,1,0,1,0,-3,3.2
8,bot,1,0,1,0,-2,4.1
8,bot,1,0,1,0,-1,3.3
8,bot,1,0,1,0,0,1.8
8,bot,1,0,1,0,1,0.6
8,bot,1,0,1,0,2,0.3
8,bot,1,0,1,0,3,0.1
8,bot,1,0,1,0,4,0.1
8,bot,1,1,0,0,-4,2.2
8,bot,1,1,0,0,-3,3.3
8,bot,1,1,0,0,-2,4.2
8,bot,1,1,0,0,-1,4.4
8,bot,1,1,0,0,0,2.8
8,bot,1,1,0,0,1,0.9
8,bot,1,1,0,0,2,0.4
8,bot,1,1,0,0,3,0.2
8,bot,1,1,0,0,4,0.1
8,bot,1,1,1,0,-4,3.5
8,bot,1,1,1,0,-3,4.6
8,bot,1,1,1,0,-2,5.0
8,bot,1,1,1,0,-1,4.2
8,bot,1,1,1,0,0,2.2
8,bot,1,1,1,0,1,0.8
8,bot,1,1,1,0,2,0.4
8,bot,1,1,1,0,3,0.2
8,bot,1,1,1,0,4,0.1
8,bot,0,0,0,1,-4,0.4
8,bot,0,0,0,1,-3,0.7
8,bot,0,0,0,1,-2,1.2
8,bot,0,0,0,1,-1,1.9
8,bot,0,0,0,1,0,1.4
8,bot,0,0,0,1,1,0.5
8,bot,0,0,0,1,2,0.2
8,bot,0,0,0,1,3,0.1
8,bot,0,0,0,1,4,0.0
8,bot,0,0,1,1,-4,0.9
8,bot,0,0,1,1,-3,1.5
8,bot,0,0,1,1,-2,2.4
8,bot,0,0,1,1,-1,3.9
8,bot,0,0,1,1,0,3.2
8,bot,0,0,1,1,1,1.0
8,bot,0,0,1,1,2,0.5
8,bot,0,0,1,1,3,0.2
8,bot,0,0,1,1,4,0.1
8,bot,0,1,0,1,-4,0.8
8,bot,0,1,0,1,-3,1.5
8,bot,0,1,0,1,-2,2.4
8,bot,0,1,0,1,-1,3.4
8,bot,0,1,0,1,0,2.5
8,bot,0,1,0,1,1,0.8
8,bot,0,1,0,1,2,0.4
8,bot,0,1,0,1,3,0.2
8,bot,0,1,0,1,4,0.1
8,bot,0,1,1,1,-4,1.6
8,bot,0,1,1,1,-3,2.6
8,bot,0,1,1,1,-2,3.7
8,bot,0,1,1,1,-1,4.0
8,bot,0,1,1,1,0,3.0
8,bot,0,1,1,1,1,0.9
8,bot,0,1,1,1,2,0.4
8,bot,0,1,1,1,3,0.2
8,bot,0,1,1,1,4,0.1
8,bot,1,0,0,1,-4,0.8
8,bot,1,0,0,1,-3,1.5
8,bot,1,0,0,1,-2,2.4
8,bot,1,0,0,1,-1,3.4
8,bot,1,0,0,1,0,2.4
8,bot,1,0,0,1,1,0.8
8,bot,1,0,0,1,2,0.4
8,bot,1,0,0,1,3,0.2
8,bot,1,0,0,1,4,0.1
8,bot,1,0,1,1,-4,1.7
8,bot,1,0,1,1,-3,2.7
8,bot,1,0,1,1,-2,3.9
8,bot,1,0,1,1,-1,4.9
8,bot,1,0,1,1,0,3.8
8,bot,1,0,1,1,1,1.2
8,bot,1,0,1,1,2,0.6
8,bot,1,0,1,1,3,0.3
8,bot,1,0,1,1,4,0.1
8,bot,1,1,0,1,-4,1.7
8,bot,1,1,0,1,-3,2.9
8,bot,1,1,0,1,-2,4.1
8,bot,1,1,0,1,-1,5.1
8,bot,1,1,0,1,0,3.5
8,bot,1,1,0,1,1,1.1
8,bot,1,1,0,1,2,0.5
8,bot,1,1,0,1,3,0.3
8,bot,1,1,0,1,4,0.1
8,bot,1,1,1,1,-4,3.1
8,bot,1,1,1,1,-3,4.6
8,bot,1,1,1,1,-2,5.9
8,bot,1,1,1,1,-1,6.2
8,bot,1,1,1,1,0,4.4
8,bot,1,1,1,1,1,1.4
8,bot,1,1,1,1,2,0.7
8,bot,1,1,1,1,3,0.3
8,bot,1,1,1,1,4,0.1
8,bot,0,0,0,2,-4,0.2
8,bot,0,0,0,2,-3,0.4
8,bot,0,0,0,2,-2,0.7
8,bot,0,0,0,2,-1,1.3
8,bot,0,0,0,2,0,1.1
8,bot,0,0,0,2,1,0.3
8,bot,0,0,0,2,2,0.2
8,bot,0,0,0,2,3,0.1
8,bot,0,0,0,2,4,0.0
8,bot,0,0,1,2,-4,0.5
8,bot,0,0,1,2,-3,1.1
8,bot,0,0,1,2,-2,2.1
8,bot,0,0,1,2,-1,4.1
8,bot,0,0,1,2,0,3.4
8,bot,0,0,1,2,1,1.0
8,bot,0,0,1,2,2,0.5
8,bot,0,0,1,2,3,0.2
8,bot,0,0,1,2,4,0.1
8,bot,0,1,0,2,-4,0.5
8,bot,0,1,0,2,-3,1.0
8,bot,0,1,0,2,-2,1.9
8,bot,0,1,0,2,-1,3.5
8,bot,0,1,0,2,0,2.8
8,bot,0,1,0,2,1,0.9
8,bot,0,1,0,2,2,0.4
8,bot,0,1,0,2,3,0.2
8,bot,0,1,0,2,4,0.1
8,bot,0,1,1,2,-4,1.2
8,bot,0,1,1,2,-3,2.3
8,bot,0,1,1,2,-2,4.2
8,bot,0,1,1,2,-1,5.8
8,bot,0,1,1,2,0,3.9
8,bot,0,1,1,2,1,1.3
8,bot,0,1,1,2,2,0.6
8,bot,0,1,1,2,3,0.3
8,bot,0,1,1,2,4,0.1
8,bot,1,0,0,2,-4,0.4
8,bot,1,0,0,2,-3,0.8
8,bot,1,0,0,2,-2,1.6
8,bot,1,0,0,2,-1,2.5
8,bot,1,0,0,2,0,1.8
8,bot,1,0,0,2,1,0.6
8,bot,1,0,0,2,2,0.3
8,bot,1,0,0,2,3,0.1
8,bot,1,0,0,2,4,0.1
8,bot,1,0,1,2,-4,1.0
8,bot,1,0,1,2,-3,2.0
8,bot,1,0,1,2,-2,3.4
8,bot,1,0,1,2,-1,5.1
8,bot,1,0,1,2,0,3.8
8,bot,1,0,1,2,1,1.2
8,bot,1,0,1,2,2,0.6
8,bot,1,0,1,2,3,0.3
8,bot,1,0,1,2,4,0.1
8,bot,1,1,0,2,-4,1.0
8,bot,1,1,0,2,-3,2.0
8,bot,1,1,0,2,-2,3.3
8,bot,1,1,0,2,-1,4.7
8,bot,1,1,0,2,0,3.5
8,bot,1,1,0,2,1,1.1
8,bot,1,1,0,2,2,0.5
8,bot,1,1,0,2,3,0.2
8,bot,1,1,0,2,4,0.1
8,bot,1,1,1,2,-4,2.3
8,bot,1,1,1,2,-3,4.0
8,bot,1,1,1,2,-2,6.1
8,bot,1,1,1,2,-1,7.7
8,bot,1,1,1,2,0,5.3
8,bot,1,1,1,2,1,1.7
8,bot,1,1,1,2,2,0.8
8,bot,1,1,1,2,3,0.4
8,bot,1,1,1,2,4,0.2
9,top,0,0,0,0,-4,0.0
9,top,0,0,0,0,-3,0.2
9,top,0,0,0,0,-2,0.3
9,top,0,0,0,0,-1,0.7
9,top,0,0,0,0,0,2.4
9,top,0,0,0,0,1,2.9
9,top,0,0,0,0,2,1.6
9,top,0,0,0,0,3,0.8
9,top,0,0,0,0,4,0.4
9,top,0,0,1,0,-4,0.0
9,top,0,0,1,0,-3,0.2
9,top,0,0,1,0,-2,0.3
9,top,0,0,1,0,-1,0.7
9,top,0,0,1,0,0,2.3
9,top,0,0,1,0,1,3.1
9,top,0,0,1,0,2,2.9
9,top,0,0,1,0,3,1.6
9,top,0,0,1,0,4,0.8
9,top,0,1,0,0,-4,0.0
9,top,0,1,0,0,-3,0.2
9,top,0,1,0,0,-2,0.4
9,top,0,1,0,0,-1,0.8
9,top,0,1,0,0,0,2.6
9,top,0,1,0,0,1,3.7
9,top,0,1,0,0,2,2.7
9,top,0,1,0,0,3,1.5
9,top,0,1,0,0,4,0.8
9,top,0,1,1,0,-4,0.0
9,top,0,1,1,0,-3,0.2
9,top,0,1,1,0,-2,0.4
9,top,0,1,1,0,-1,0.8
9,top,0,1,1,0,0,2.4
9,top,0,1,1,0,1,4.0
9,top,0,1,1,0,2,4.0
9,top,0,1,1,0,3,2.9
9,top,0,1,1,0,4,1.6
9,top,1,0,0,0,-4,0.0
9,top,1,0,0,0,-3,0.2
9,top,1,0,0,0,-2,0.5
9,top,1,0,0,0,-1,1.1
9,top,1,0,0,0,0,3.4
9,top,1,0,0,0,1,4.6
9,top,1,0,0,0,2,2.9
9,top,1,0,0,0,3,1.6
9,top,1,0,0,0,4,0.8
9,top,1,0,1,0,-4,0.0
9,top,1,0,1,0,-3,0.2
9,top,1,0,1,0,-2,0.4
9,top,1,0,1,0,-1,0.8
9,top,1,0,1,0,0,2.3
9,top,1,0,1,0,1,4.2
9,top,1,0,1,0,2,4.6
9,top,1,0,1,0,3,3.0
9,top,1,0,1,0,4,1.7
9,top,1,1,0,0,-4,0.0
9,top,1,1,0,0,-3,0.3
9,top,1,1,0,0,-2,0.6
9,top,1,1,0,0,-1,1.2
9,top,1,1,0,0,0,3.6
9,top,1,1,0,0,1,5.3
9,top,1,1,0,0,2,4.4
9,top,1,1,0,0,3,2.9
9,top,1,1,0,0,4,1.6
9,top,1,1,1,0,-4,0.0
9,top,1,1,1,0,-3,0.2
9,top,1,1,1,0,-2,0.5
9,top,1,1,1,0,-1,1.0
9,top,1,1,1,0,0,2.9
9,top,1,1,1,0,1,5.2
9,top,1,1,1,0,2,5.7
9,top,1,1,1,0,3,4.6
9,top,1,1,1,0,4,3.1
9,top,0,0,0,1,-4,0.0
9,top,0,0,0,1,-3,0.1
9,top,0,0,0,1,-2,0.3
9,top,0,0,0,1,-1,0.6
9,top,0,0,0,1,0,1.9
9,top,0,0,0,1,1,2.2
9,top,0,0,0,1,2,1.0
9,top,0,0,0,1,3,0.5
9,top,0,0,0,1,4,0.2
9,top,0,0,1,1,-4,0.0
9,top,0,0,1,1,-3,0.3
9,top,0,0,1,1,-2,0.6
9,top,0,0,1,1,-1,1.2
9,top,0,0,1,1,0,4.3
9,top,0,0,1,1,1,4.4
9,top,0,0,1,1,2,2.3
9,top,0,0,1,1,3,1.1
9,top,0,0,1,1,4,0.5
9,top,0,1,0,1,-4,0.0
9,top,0,1,0,1,-3,0.2
9,top,0,1,0,1,-2,0.5
9,top,0,1,0,1,-1,1.0
9,top,0,1,0,1,0,3.3
9,top,0,1,0,1,1,4.0
9,top,0,1,0,1,2,2.2
9,top,0,1,0,1,3,1.0
9,top,0,1,0,1,4,0.5
9,top,0,1,1,1,-4,0.0
9,top,0,1,1,1,-3,0.3
9,top,0,1,1,1,-2,0.6
9,top,0,1,1,1,-1,1.2
9,top,0,1,1,1,0,3.9
9,top,0,1,1,1,1,4.6
9,top,0,1,1,1,2,3.9
9,top,0,1,1,1,3,2.3
9,top,0,1,1,1,4,1.1
9,top,1,0,0,1,-4,0.0
9,top,1,0,0,1,-3,0.2
9,top,1,0,0,1,-2,0.5
9,top,1,0,0,1,-1,1.0
9,top,1,0,0,1,0,3.1
9,top,1,0,0,1,1,3.9
9,top,1,0,0,1,2,2.2
9,top,1,0,0,1,3,1.0
9,top,1,0,0,1,4,0.4
9,top,1,0,1,1,-4,0.0
9,top,1,0,1,1,-3,0.3
9,top,1,0,1,1,-2,0.7
9,top,1,0,1,1,-1,1.5
9,top,1,0,1,1,0,5.0
9,top,1,0,1,1,1,5.7
9,top,1,0,1,1,2,4.0
9,top,1,0,1,1,3,2.3
9,top,1,0,1,1,4,1.1
9,top,1,1,0,1,-4,0.0
9,top,1,1,0,1,-3,0.3
9,top,1,1,0,1,-2,0.7
9,top,1,1,0,1,-1,1.4
9,top,1,1,0,1,0,4.6
9,top,1,1,0,1,1,6.1
9,top,1,1,0,1,2,4.0
9,top,1,1,0,1,3,2.3
9,top,1,1,0,1,4,1.1
9,top,1,1,1,1,-4,0.2
9,top,1,1,1,1,-3,0.4
9,top,1,1,1,1,-2,0.8
9,top,1,1,1,1,-1,1.8
9,top,1,1,1,1,0,5.7
9,top,1,1,1,1,1,7.3
9,top,1,1,1,1,2,6.2
9,top,1,1,1,1,3,4.2
9,top,1,1,1,1,4,2.4
9,top,0,0,0,2,-4,0.0
9,top,0,0,0,2,-3,0.1
9,top,0,0,0,2,-2,0.2
9,top,0,0,0,2,-1,0.4
9,top,0,0,0,2,0,1.4
9,top,0,0,0,2,1,1.5
9,top,0,0,0,2,2,0.5
9,top,0,0,0,2,3,0.2
9,top,0,0,0,2,4,0.1
9,top,0,0,1,2,-4,0.0
9,top,0,0,1,2,-3,0.3
9,top,0,0,1,2,-2,0.6
9,top,0,0,1,2,-1,1.3
9,top,0,0,1,2,0,4.4
9,top,0,0,1,2,1,4.6
9,top,0,0,1,2,2,1.4
9,top,0,0,1,2,3,0.5
9,top,0,0,1,2,4,0.2
9,top,0,1,0,2,-4,0.0
9,top,0,1,0,2,-3,0.2
9,top,0,1,0,2,-2,0.5
9,top,0,1,0,2,-1,1.1
9,top,0,1,0,2,0,3.7
9,top,0,1,0,2,1,4.0
9,top,0,1,0,2,2,1.4
9,top,0,1,0,2,3,0.5
9,top,0,1,0,2,4,0.2
9,top,0,1,1,2,-4,0.2
9,top,0,1,1,2,-3,0.3
9,top,0,1,1,2,-2,0.7
9,top,0,1,1,2,-1,1.6
9,top,0,1,1,2,0,5.1
9,top,0,1,1,2,1,6.9
9,top,0,1,1,2,2,3.9
9,top,0,1,1,2,3,1.4
9,top,0,1,1,2,4,0.5
9,top,1,0,0,2,-4,0.0
9,top,1,0,0,2,-3,0.2
9,top,1,0,0,2,-2,0.3
9,top,1,0,0,2,-1,0.7
9,top,1,0,0,2,0,2.4
9,top,1,0,0,2,1,2.9
9,top,1,0,0,2,2,1.3
9,top,1,0,0,2,3,0.4
9,top,1,0,0,2,4,0.1
9,top,1,0,1,2,-4,0.2
9,top,1,0,1,2,-3,0.3
9,top,1,0,1,2,-2,0.7
9,top,1,0,1,2,-1,1.5
9,top,1,0,1,2,0,5.0
9,top,1,0,1,2,1,5.9
9,top,1,0,1,2,2,2.9
9,top,1,0,1,2,3,1.3
9,top,1,0,1,2,4,0.4
9,top,1,1,0,2,-4,0.0
9,top,1,1,0,2,-3,0.3
9,top,1,1,0,2,-2,0.7
9,top,1,1,0,2,-1,1.4
9,top,1,1,0,2,0,4.5
9,top,1,1,0,2,1,5.5
9,top,1,1,0,2,2,2.9
9,top,1,1,0,2,3,1.3
9,top,1,1,0,2,4,0.4
9,top,1,1,1,2,-4,0.2
9,top,1,1,1,2,-3,0.5
9,top,1,1,1,2,-2,1.0
9,top,1,1,1,2,-1,2.1
9,top,1,1,1,2,0,6.9
9,top,1,1,1,2,1,9.1
9,top,1,1,1,2,2,5.7
9,top,1,1,1,2,3,3.1
9,top,1,1,1,2,4,1.4
9,bot,0,0,0,0,-4,0.5
9,bot,0,0,0,0,-3,1.0
9,bot,0,0,0,0,-2,2.0
9,bot,0,0,0,0,-1,3.6
9,bot,0,0,0,0,0,2.3
9,bot,0,0,1,0,-4,1.1
9,bot,0,0,1,0,-3,2.0
9,bot,0,0,1,0,-2,3.6
9,bot,0,0,1,0,-1,3.5
9,bot,0,0,1,0,0,2.1
9,bot,0,1,0,0,-4,1.0
9,bot,0,1,0,0,-3,1.9
9,bot,0,1,0,0,-2,3.3
9,bot,0,1,0,0,-1,4.3
9,bot,0,1,0,0,0,2.5
9,bot,0,1,1,0,-4,2.0
9,bot,0,1,1,0,-3,3.5
9,bot,0,1,1,0,-2,4.7
9,bot,0,1,1,0,-1,4.3
9,bot,0,1,1,0,0,2.0
9,bot,1,0,0,0,-4,1.0
9,bot,1,0,0,0,-3,2.0
9,bot,1,0,0,0,-2,3.6
9,bot,1,0,0,0,-1,5.4
9,bot,1,0,0,0,0,3.1
9,bot,1,0,1,0,-4,2.1
9,bot,1,0,1,0,-3,3.7
9,bot,1,0,1,0,-2,5.5
9,bot,1,0,1,0,-1,4.3
9,bot,1,0,1,0,0,2.1
9,bot,1,1,0,0,-4,2.0
9,bot,1,1,0,0,-3,3.6
9,bot,1,1,0,0,-2,5.2
9,bot,1,1,0,0,-1,6.0
9,bot,1,1,0,0,0,3.2
9,bot,1,1,1,0,-4,3.7
9,bot,1,1,1,0,-3,5.4
9,bot,1,1,1,0,-2,6.4
9,bot,1,1,1,0,-1,5.3
9,bot,1,1,1,0,0,2.4
9,bot,0,0,0,1,-4,0.2
9,bot,0,0,0,1,-3,0.6
9,bot,0,0,0,1,-2,1.3
9,bot,0,0,0,1,-1,2.8
9,bot,0,0,0,1,0,1.9
9,bot,0,0,1,1,-4,0.6
9,bot,0,0,1,1,-3,1.4
9,bot,0,0,1,1,-2,2.9
9,bot,0,0,1,1,-1,5.8
9,bot,0,0,1,1,0,4.5
9,bot,0,1,0,1,-4,0.6
9,bot,0,1,0,1,-3,1.3
9,bot,0,1,0,1,-2,2.7
9,bot,0,1,0,1,-1,5.0
9,bot,0,1,0,1,0,3.2
9,bot,0,1,1,1,-4,1.4
9,bot,0,1,1,1,-3,2.8
9,bot,0,1,1,1,-2,4.8
9,bot,0,1,1,1,-1,5.7
9,bot,0,1,1,1,0,4.0
9,bot,1,0,0,1,-4,0.6
9,bot,1,0,0,1,-3,1.3
9,bot,1,0,0,1,-2,2.8
9,bot,1,0,0,1,-1,4.8
9,bot,1,0,0,1,0,3.0
9,bot,1,0,1,1,-4,1.4
9,bot,1,0,1,1,-3,2.9
9,bot,1,0,1,1,-2,4.9
9,bot,1,0,1,1,-1,7.1
9,bot,1,0,1,1,0,5.0
9,bot,1,1,0,1,-4,1.3
9,bot,1,1,0,1,-3,2.9
9,bot,1,1,0,1,-2,4.8
9,bot,1,1,0,1,-1,7.2
9,bot,1,1,0,1,0,4.3
9,bot,1,1,1,1,-4,3.0
9,bot,1,1,1,1,-3,5.1
9,bot,1,1,1,1,-2,7.3
9,bot,1,1,1,1,-1,8.6
9,bot,1,1,1,1,0,5.4
9,bot,0,0,0,2,-4,0.0
9,bot,0,0,0,2,-3,0.2
9,bot,0,0,0,2,-2,0.6
9,bot,0,0,0,2,-1,1.9
9,bot,0,0,0,2,0,1.5
9,bot,0,0,1,2,-4,0.2
9,bot,0,0,1,2,-3,0.7
9,bot,0,0,1,2,-2,1.8
9,bot,0,0,1,2,-1,6.1
9,bot,0,0,1,2,0,4.7
9,bot,0,1,0,2,-4,0.2
9,bot,0,1,0,2,-3,0.6
9,bot,0,1,0,2,-2,1.8
9,bot,0,1,0,2,-1,5.2
9,bot,0,1,0,2,0,3.9
9,bot,0,1,1,2,-4,0.7
9,bot,0,1,1,2,-3,1.8
9,bot,0,1,1,2,-2,5.1
9,bot,0,1,1,2,-1,8.4
9,bot,0,1,1,2,0,4.7
9,bot,1,0,0,2,-4,0.2
